"","ID","DATE","ELEMENT","VALUE","MFLAG","QFLAG","SFLAG","NAME","LONGITUDE","LATITUDE","ELEVATION","elevation","tmax_normal_annual","vpdmax_normal_annual","tdmean_normal_annual","tmean_normal_annual","tmin_normal_annual","vpdmin_normal_annual","ppt_normal_annual","slope","aspect","ppt_2021_02","ppt_2021_03","CV_GAM_MODEL","CV_GAM_RASTER_PREDS","CV_GAM_SNODAS_50_50","CV_GAM_SNODAS_60_40","CV_GAM_SNODAS_70_30","CV_GAM_SNODAS_80_20","CV_GAM_SNODAS_90_10","CV_GAM_SNODAS_100","SNODAS_VALUE"
"876309","USS0011J69S",2009-04-01,"WESD",541," "," ","T","Louis Meadow",-111.76,40.83,0,2282,11.6800003051758,10.960000038147,-3.5,5.59999990463257,-0.479999989271164,2.38000011444092,934.090026855469,2.92676959357758,284.247338239349,174.28759765625,76.1986999511719,559.273759022161,581.75949519432,552.554337605303,556.465205126364,560.376072647425,564.286940168486,568.197807689546,572.108675210607,533
"883687","USS0011J70S",2009-04-01,"WESD",535.9," "," ","T","Cascade Mountain",-111.61,40.28,0,2336,12,11.0200004577637,-3.05999994277954,6.76999998092651,1.53999996185303,3.13000011444092,934.109985351562,13.8934208869213,259.388679429655,71.8981018066406,52.0065994262695,442.47287243212,305.896522730491,266.525428852315,267.030514622778,267.53560039324,268.040686163703,268.545771934166,269.050857704629,264
"899652","USS0011K03S",2009-04-01,"WESD",444.5," "," ","T","Mammoth-Cottonwood",-111.32,39.68,0,2680,10.8900003433228,11.1700000762939,-6.30000019073486,3.94000005722046,-3.01999998092651,2.60999989509583,701.650024414062,0.22346049037465,194.566453578573,80.0170974731445,55.8951988220215,336.204960908413,303.352959723793,376.657628773852,375.589154528622,374.520680283393,373.452206038163,372.383731792934,371.315257547704,382
"919275","USS0011K09S",2009-04-01,"WESD",279.4," "," ","T","Seeley Creek",-111.43,39.31,0,3033,7.82999992370605,8.8100004196167,-7.76999998092651,2.41000008583069,-3.01999998092651,2.55999994277954,671.099975585938,2.16219638601502,68.4943559080264,76.3714981079102,66.8536987304688,240.114692753049,296.091639185423,269.814364455003,270.377237346004,270.940110237005,271.502983128005,272.065856019006,272.628728910007,267
"945935","USS0011K13S",2009-04-01,"WESD",137.2," "," ","T","Beaver Dams",-111.56,39.14,0,2552,12.2200002670288,12.1899995803833,-6.11999988555908,5.48999977111816,-1.25,3.24000000953674,729.080017089844,7.20838991853368,184.561361646288,68.1595993041992,52.3473968505859,316.557285581184,245.899729631722,144.404093741177,149.084912489412,153.765731237648,158.446549985883,163.127368734118,167.808187482354,121
"961931","USS0011K15S",2009-04-01,"WESD",287," "," ","T","Dill's Camp",-111.47,39.05,0,2797,10.9799995422363,11.1599998474121,-6.90999984741211,4.30999994277954,-2.36999988555908,2.98000001907349,735.859985351562,5.48770061889082,101.023758896381,92.5612945556641,57.9984970092773,311.517268413111,280.261106551212,254.809615729028,256.171538874833,257.533462020639,258.895385166445,260.25730831225,261.619231458056,248
"978268","USS0011K21S",2009-04-01,"WESD",477.5," "," ","T","Clear Creek #1",-111.28,39.87,0,2714,10.2799997329712,10.4499998092651,-6.05000019073486,4.48000001907349,-1.32000005245209,2.8199999332428,755.989990234375,6.00667940708831,332.535020305551,80.8246994018555,58.0048980712891,342.932292304623,325.131667135434,435.052057383911,430.662468860693,426.272880337475,421.883291814257,417.49370329104,413.104114767822,457
"994605","USS0011K22S",2009-04-01,"WESD",368.3," "," ","T","Clear Creek #2",-111.25,39.89,0,2450,11.9700002670288,12.3800001144409,-6.03000020980835,4.88000011444092,-2.22000002861023,2.70000004768372,686.090026855469,6.59225011519032,345.201253611563,80.1501007080078,56.879997253418,258.130891188922,230.281638566061,276.625266302989,275.150319563587,273.675372824184,272.200426084782,270.72547934538,269.250532605978,284
"1010880","USS0011K28S",2009-04-01,"WESD",350.5," "," ","T","Red Pine Ridge",-111.27,39.45,0,2763,10.6000003814697,10.8699998855591,-6.78999996185303,3.65000009536743,-3.30999994277954,2.65000009536743,814.190002441406,4.70530032984807,114.666772157214,71.9449005126953,48.0641975402832,409.887457311275,358.103196117468,337.19451974131,337.433423689572,337.672327637834,337.911231586096,338.150135534358,338.38903948262,336
"1030906","USS0011K31S",2009-04-01,"WESD",426.7," "," ","T","Buck Flat",-111.44,39.13,0,2939,10,10.210000038147,-7.30000019073486,3.51999998092651,-2.97000002861023,2.76999998092651,822.409973144531,5.49631118416305,34.266771476008,103.527694702148,77.1439971923828,393.350591436826,376.656791222509,385.660015331374,385.192018397649,384.724021463924,384.256024530198,383.788027596473,383.320030662748,388
"1058310","USS0011K39S",2009-04-01,"WESD",378.5," "," ","T","Pickle Keg",-111.58,39.01,0,2703,11.5,11.3000001907349,-5.86999988555908,5.57000017166138,-0.360000014305115,3.38000011444092,807.539978027344,6.62397589322553,174.077515134122,95.8902969360352,79.5412979125977,380.200829202365,385.724833020861,363.549031683082,364.858838019699,366.168644356315,367.478450692931,368.788257029548,370.098063366164,357
"1073903","USS0011K52S",2009-04-01,"WESD",436.9," "," ","T","Payson R.S.",-111.63,39.93,0,2461,11.6599998474121,11.6499996185303,-5.3600001335144,5.75,-0.170000001788139,3.0699999332428,716.820007324219,3.48181324270455,72.6748988934745,74.943000793457,55.966796875,292.940020018447,261.813013500794,396.081910512467,395.698292614961,395.314674717454,394.931056819948,394.547438922441,394.163821024934,398
"1089496","USS0011L01S",2009-04-01,"WESD",467.4," "," ","T","Farnsworth Lake",-111.68,38.77,0,2969,9.17000007629395,9.3100004196167,-6.76999998092651,3.50999999046326,-2.16000008583069,2.54999995231628,892.219970703125,8.85488625562239,322.251589243734,125.842796325684,86.9265975952148,451.998747017803,455.748178024279,448.574588576962,448.689506292354,448.804424007747,448.919341723139,449.034259438531,449.149177153924,448
"1113552","USS0011L04S",2009-04-01,"WESD",205.7," "," ","T","Black Flat-U.M. Ck",-111.6,38.68,0,2858,10.9799995422363,11.2600002288818,-7.21999979019165,3.27999997138977,-4.42000007629395,1.97000002861023,554.559997558594,2.60828675243889,186.09294844237,86.8985977172852,60.7266998291016,141.262362743172,130.522176215656,183.868390144799,182.642068173759,181.415746202719,180.189424231679,178.963102260639,177.736780289598,190
"1127285","USS0011L05S",2009-04-01,"WESD",144.8," "," ","T","Donkey Reservoir",-111.48,38.21,0,2948,10.9099998474121,11.710000038147,-8.14999961853027,3.67000007629395,-3.57999992370605,2.63000011444092,514.77001953125,5.52532439224218,21.3585394872572,13.7975997924805,46.8936004638672,33.8922731371492,12.1993116552467,117.954347502413,117.945217002896,117.936086503378,117.926956003861,117.917825504343,117.908695004826,118
"1143250","USS0011L12S",2009-04-01,"WESD",154.9," "," ","T","Gooseberry RS",-111.68,38.8,0,2434,12.8000001907349,13.0500001907349,-5.76999998092651,5.61999988555908,-1.55999994277954,2.71000003814697,689.390014648438,1.77275195764188,347.343812320006,88.4901962280273,62.8264999389648,309.230940721187,284.151041071236,156.160908707226,158.193090448672,160.225272190117,162.257453931562,164.289635673008,166.321817414453,146
"1162842","USS0011M03S",2009-04-01,"WESD",218.4," "," ","T","Widtsoe #3",-111.88,37.84,0,2897,11.0799999237061,11.7299995422363,-6.5,4.44000005722046,-2.20000004768372,2.17000007629395,669.75,1.84461475480484,195.200407460125,41.4939994812012,62.9314994812012,282.865956883932,245.399187379579,212.594588046951,212.913505656341,213.232423265731,213.551340875122,213.870258484512,214.189176093902,211
"1171088","USS0011M06S",2009-04-01,"WESD",274.3," "," ","T","Clayton Springs",-111.83,37.97,0,3042,9.9399995803833,10.8299999237061,-7.65999984741211,2.88000011444092,-4.17999982833862,2.40000009536743,683.130004882812,0.990566621546511,347.199654199919,48.2271003723145,56.2188987731934,300.185698586084,308.009460198302,264.399961474696,264.879953769635,265.359946064575,265.839938359514,266.319930654453,266.799922949392,262
"1190122","USS0012J06S",2009-04-01,"WESD",553.7," "," ","T","Rocky Basin-Settleme",-112.24,40.44,0,2801,9.64999961853027,9.60999965667725,-5.44000005722046,4.07999992370605,-1.49000000953674,2.88000011444092,1033.88000488281,15.4601159747304,297.55999341382,122.632598876953,75.5633010864258,571.77346537384,530.558905454535,463.496983147874,464.196379777448,464.895776407023,465.595173036598,466.294569666173,466.993966295747,460
"1202739","USS0012J07S",2009-04-01,"WESD",490.2," "," ","T","Mining Fork",-112.61,40.49,0,2495,9.89999961853027,9.72000026702881,-4.23000001907349,5.09999990463257,0.300000011920929,3.13000011444092,966.5,11.1570219581725,110.307616057017,78.382698059082,59.0236968994141,516.056587159285,485.677602713749,450.36320113475,450.435841361699,450.508481588649,450.581121815599,450.653762042549,450.726402269499,450
"1213124","USS0012J09S",2009-04-01,"WESD",396.2," "," ","T","Dry Fork",-112.17,40.57,0,2216,12.7600002288818,11.9399995803833,-2.83999991416931,6.59000015258789,0.419999986886978,2.6800000667572,837.080017089844,9.71622487867967,19.967838244726,101.568199157715,69.0783996582031,355.014307607386,394.58380187861,225.139672938802,227.367607526562,229.595542114323,231.823476702083,234.051411289844,236.279345877604,214
"1229461","USS0012K01S",2009-04-01,"WESD",302.3," "," ","T","Vernon Creek",-112.41,39.94,0,2159,13.6999998092651,14,-3.65000009536743,7.63000011444092,1.54999995231628,3.28999996185303,626.210021972656,4.63514412495836,29.4657738926665,59.108097076416,66.0580978393555,166.512408520941,193.477501257022,286.993552038764,286.992262446516,286.990972854269,286.989683262022,286.988393669774,286.987104077527,287
"1249921","USS0012L04S",2009-04-01,"WESD",345.4," "," ","T","Box Creek",-112.02,38.51,0,2990,10.1099996566772,10.5,-7.1100001335144,3.86999988555908,-2.38000011444092,2.58999991416931,697.380004882812,3.22107257228089,163.569034462601,72.0634994506836,53.4351005554199,284.484295596198,225.8093114758,329.67047214809,329.204566577708,328.738661007326,328.272755436944,327.806849866562,327.34094429618,332
"1269978","USS0012L06S",2009-04-01,"WESD",444.5," "," ","T","Kimberly Mine",-112.39,38.48,0,2810,11.2399997711182,11.3299999237061,-6.32000017166138,4.78999996185303,-1.6599999666214,2.67000007629395,890.619995117188,11.2162683453706,324.123702985773,85.5974960327148,84.5018005371094,435.074070927824,405.481521414672,416.152122490949,415.982546989139,415.812971487329,415.643395985519,415.473820483709,415.304244981898,417
"1286253","USS0012L07S",2009-04-01,"WESD",538.5," "," ","T","Big Flat",-112.36,38.3,0,3146,8.55000019073486,9.36999988555908,-7.86999988555908,2.51999998092651,-3.51999998092651,2.25,862.809997558594,5.98660258488345,283.107105285724,116.113395690918,112.369697570801,400.57254961834,414.31730377278,454.061168830411,453.673402596493,453.285636362575,452.897870128657,452.510103894739,452.122337660822,456
"1301846","USS0012L12S",2009-04-01,"WESD",444.5," "," ","T","Merchant Valley",-112.44,38.3,0,2652,12.4399995803833,12.9899997711182,-7.13000011444092,4.36999988555908,-3.71000003814697,2.48000001907349,741.869995117188,4.87798828052245,143.044074714254,94.8209991455078,87.8382949829102,327.893405727702,310.374338733088,434.14352443173,433.172229318076,432.200934204422,431.229639090768,430.258343977115,429.287048863461,439
"1315796","USS0012L15S",2009-04-01,"WESD",490.2," "," ","T","Pine Creek",-112.25,38.88,0,2705,10.789999961853,10.7600002288818,-5.90000009536743,5,-0.800000011920929,3.30999994277954,812.340026855469,6.98326839447254,351.194681632549,83.2733993530273,79.4882965087891,405.025284168485,433.383420473587,307.243257270245,307.291908724294,307.340560178343,307.389211632392,307.437863086441,307.48651454049,307
"1321345","USS0012L20S",2009-04-01,"WESD",279.4," "," ","T","Jones Corral",-112.17,38.07,0,3003,9.89000034332275,10.3900003433228,-7.1100001335144,3.58999991416931,-2.72000002861023,2.25,680.659973144531,3.54809696702732,4.87964734579263,45.9511985778809,66.222900390625,283.570201751191,103.103287502949,268.14532970738,267.374395648856,266.603461590332,265.832527531809,265.061593473285,264.290659414761,272
"1336938","USS0012M03S",2009-04-01,"WESD",383.5," "," ","T","Webster Flat",-112.9,37.58,0,2743,11.0799999237061,11.0500001907349,-5.44000005722046,5.05999994277954,-0.97000002861023,2.55999994277954,780.309997558594,5.01154470198763,315.37290405088,51.6522979736328,56.7056999206543,373.946481007434,368.672676182967,381.695052776208,381.034063331449,380.373073886691,379.712084441932,379.051094997174,378.390105552415,385
"1352562","USS0012M05S",2009-04-01,"WESD",170.2," "," ","T","Harris Flat",-112.58,37.49,0,2380,14.0699996948242,14.8299999237061,-5.73000001907349,5.92000007629395,-2.24000000953674,2.49000000953674,529.700012207031,0.598081956082636,188.737768483677,19.2537002563477,35.0326995849609,140.330613132548,147.862263868051,90.0323556583434,92.438826790012,94.8452979216807,97.2517690533494,99.6582401850181,102.064711316687,78
"1366016","USS0012M06S",2009-04-01,"WESD",0," "," ","T","Long Valley Jct",-112.51,37.49,0,2279,14.9099998474121,15.460000038147,-5.25,6.92999982833862,-1.05999994277954,2.78999996185303,512.919982910156,2.3364626677385,128.984128741271,15.4487991333008,33.7028999328613,89.617450176396,110.254505369395,18.9627660487097,22.7553192584516,26.5478724681935,30.3404256779355,34.1329788876774,37.9255320974193,0
"1388243","USS0012M13S",2009-04-01,"WESD",345.4," "," ","T","Castle Valley",-112.74,37.66,0,2898,10.1700000762939,10.3000001907349,-6.09999990463257,3.4300000667572,-3.3199999332428,2.05999994277954,667.140014648438,2.02499271320834,93.6726618639357,44.8334007263184,58.3622970581055,267.45693475974,234.142287566511,329.982890675076,327.379468810091,324.776046945106,322.172625080122,319.569203215137,316.965781350152,343
"1411152","USS0012M23S",2009-04-01,"WESD",604.5," "," ","T","Midway Valley",-112.84,37.57,0,3036,8.77999973297119,9.38000011444092,-6.82999992370605,2.86999988555908,-3.03999996185303,1.61000001430511,905.690002441406,0.53521997388831,225.54025203458,49.4127006530762,55.4953994750977,542.487209283128,485.871542317526,573.59668151756,567.516017821072,561.435354124584,555.354690428097,549.274026731609,543.193363035121,604
"1421537","USS0012M26S",2009-04-01,"WESD",0," "," ","T","Agua Canyon",-112.27,37.52,0,2583,12.8299999237061,12.9399995803833,-6.05000019073486,5.51000022888184,-1.82000005245209,2.91000008583069,605.070007324219,3.26484034198994,283.261758527784,20.8239002227783,45.5608978271484,221.686543163724,189.546864015068,48.3834814578328,49.4601777493994,50.536874040966,51.6135703325325,52.6902666240991,53.7669629156656,43
"1441594","USS0013M02S",2009-04-01,"WESD",33," "," ","T","Long Flat",-113.4,37.51,0,2457,13.2200002670288,12.9700002670288,-4.76000022888184,6.8899998664856,0.560000002384186,2.67000007629395,595.5,2.90604772788548,78.8524870379549,34.6950988769531,75.9520950317383,190.039466529964,182.705400172529,143.789216095621,143.947059314745,144.104902533869,144.262745752993,144.420588972118,144.578432191242,143
"1455327","USS0013M04S",2009-04-01,"WESD",0," "," ","T","Little Grassy",-113.85,37.49,0,1902,16.6200008392334,16.7000007629395,-3.75999999046326,9.97999954223633,3.33999991416931,3.70000004768372,591.059997558594,1.54414031495644,333.065669181368,16.3144989013672,43.3589973449707,185.34003032034,177.639308835558,25.5614229566011,30.6737075479213,35.7859921392415,40.8982767305617,46.0105613218819,51.1228459132021,0
"1471571","USS0013M05S",2009-04-01,"WESD",645.2," "," ","T","Kolob",-113.05,37.53,0,2796,10.6599998474121,11.0200004577637,-6.73000001907349,4.73999977111816,-1.17999994754791,2.35999989509583,857.109985351562,3.5935300689077,95.5187032977784,59.4457969665527,71.7574005126953,455.566636288071,408.277325176162,611.401148267204,605.881377920645,600.361607574086,594.841837227527,589.322066880967,583.802296534408,639
"1478267","USS0013M06S",2009-04-01,"WESD",236.2," "," ","T","Gutz Peak",-113.94,37.5,0,2132,14.4099998474121,13.8500003814697,-4.17000007629395,8.60000038146973,2.78999996185303,4.30000019073486,719.25,1.56200830325298,4.67048892436668,15.2491998672485,55.8588981628418,321.918795003195,244.921154476999,123,123,123,123,123,123,123
"1484963","USS0013M07S",2009-04-01,"WESD",388.6," "," ","T","Gardner Peak",-113.46,37.4,0,2564,12.3599996566772,11.9399995803833,-5.23000001907349,6.55000019073486,0.730000019073486,3.13000011444092,688.820007324219,9.18439602698593,317.014184249856,32.3004989624023,73.7807006835938,234.94248028904,229.197397953277,405,405,405,405,405,405,405
"1502416","USW00024127",2009-04-01,"WESD",0," "," ","0","SALT LAKE CITY INTL AP",-111.9694,40.7781,0,1290,17.7700004577637,17.6399993896484,0.959999978542328,11.6000003814697,5.42000007629395,3.51999998092651,409.769989013672,0.0432557527490177,359.999999999994,49.3164978027344,26.9778995513916,0,0,6.56034768705082,6.27241722446099,5.98448676187115,5.69655629928132,5.40862583669148,5.12069537410164,8
"9332","US1UTCH0014",2010-04-01,"WESD",22.1," "," ","N","HYDE PARK 0.7 NW",-111.8233,41.8051,0,1374,15.7399997711182,15.7600002288818,-1.08000004291534,8.56999969482422,1.38999998569489,1.58000004291534,461.309997558594,1.05815811820041,264.919247210337,26.291898727417,21.5257987976074,4.41935484035468,0.0218890802474761,7.04851656730398,6.85821988076478,6.66792319422558,6.47762650768637,6.28732982114717,6.09703313460796,8
"9766","US1UTCH0020",2010-04-01,"WESD",19.8," "," ","N","MILLVILLE 0.3 SE",-111.8153,41.6767,0,1419,15.460000038147,15.460000038147,-1.62000000476837,8.30000019073486,1.12999999523163,1.80999994277954,504.440002441406,2.59061806552892,263.773620518097,38.0142974853516,25.039098739624,19.744647476941,53.642887193777,13.3886998246936,14.2664397896323,15.144179754571,16.0219197195097,16.8996596844484,17.7773996493871,9
